id,title,type,release_year,runtime,genres,imdb_score
tm915043,The F**k-It List,MOVIE,2020,103,['comedy'],5.1
ts187443,The Minions of Midas,SHOW,2020,53,"['crime', 'drama', 'thriller']",6.6
tm827304,LEGO Marvel Spider-Man: Vexed by Venom,MOVIE,2019,21,"['animation', 'action', 'comedy', 'family']",5.6
tm954303,Ni de coña,MOVIE,2020,90,"['comedy', 'european']",2.8
ts217356,Betaal,SHOW,2020,47,"['thriller', 'action', 'horror']",5.4
ts213544,Rookie Historian Goo Hae-Ryung,SHOW,2019,43,"['romance', 'comedy', 'drama', 'history']",8.1
ts251061,Legend of Exorcism,SHOW,2020,20,"['scifi', 'action', 'fantasy', 'animation']",7.7
tm467467,Homecoming: A Film by Beyoncé,MOVIE,2019,137,"['documentation', 'music']",7.5
ts312044,Beyblade Burst Surge,SHOW,2020,23,['animation'],8.3
ts221174,Ricky Zoom,SHOW,2019,12,"['animation', 'family']",6.3
tm467848,NiNoKuni,MOVIE,2019,106,"['family', 'fantasy', 'romance', 'animation', 'action']",6.1
tm917974,Hard Kill,MOVIE,2020,98,"['thriller', 'action']",3.3
tm848443,World Famous Lover,MOVIE,2020,156,"['romance', 'drama']",5.0
ts223895,"Hi Bye, Mama!",SHOW,2020,63,"['scifi', 'comedy', 'drama', 'fantasy']",7.9
tm917822,The 2nd,MOVIE,2020,93,"['action', 'drama']",3.8
ts269501,BREAK IT ALL: The History of Rock in Latin America,SHOW,2020,50,"['documentation', 'music']",7.6
ts269442,The Surgeon's Cut,SHOW,2020,54,['documentation'],8.5
tm889018,Nobody Knows I'm Here,MOVIE,2020,91,"['drama', 'music']",6.5
tm843768,John Mulaney & The Sack Lunch Bunch,MOVIE,2019,70,"['comedy', 'family']",7.4
tm846166,Pets United,MOVIE,2019,89,"['comedy', 'animation']",3.7
tm819107,Aziz Ansari: Right Now,MOVIE,2019,65,['comedy'],7.5
tm886086,Seized,MOVIE,2020,85,"['action', 'thriller']",5.3
tm847629,Dolly Parton: Here I Am,MOVIE,2019,89,"['documentation', 'music']",7.3
ts89048,My First First Love,SHOW,2019,48,['drama'],7.5
ts88937,Shadow,SHOW,2019,43,"['crime', 'action', 'drama', 'thriller']",6.5
ts82739,Women of the Night,SHOW,2019,47,"['drama', 'crime']",6.3
ts251615,(Un)Well,SHOW,2020,52,"['documentation', 'reality']",6.4
ts89832,Abyss,SHOW,2019,63,"['scifi', 'crime', 'fantasy', 'romance', 'comedy']",7.1
ts216493,The Naked Director,SHOW,2019,50,"['drama', 'comedy']",7.7
tm375446,Asphalt Burning,MOVIE,2020,100,"['comedy', 'action', 'european']",5.1
tm881859,A Secret Love,MOVIE,2020,83,"['documentation', 'drama']",7.8
ts217891,SAINT SEIYA: Knights of the Zodiac,SHOW,2019,24,"['animation', 'action', 'scifi', 'fantasy']",4.5
tm986700,All My Friends Are Dead,MOVIE,2020,95,"['comedy', 'drama', 'thriller', 'crime']",5.8
tm674099,Rose Island,MOVIE,2020,117,"['drama', 'comedy']",7.0
tm434830,The Grizzlies,MOVIE,2019,106,"['drama', 'sport']",7.4
ts88841,The School Nurse Files,SHOW,2020,51,"['scifi', 'fantasy', 'comedy', 'drama']",6.4
ts104840,Skylines,SHOW,2019,57,"['crime', 'drama', 'music', 'documentation', 'reality']",7.5
tm814734,Kidnapping Stella,MOVIE,2019,89,"['crime', 'thriller']",4.9
tm912373,Jim Jefferies: Intolerant,MOVIE,2020,66,['comedy'],7.2
tm916997,Work It,MOVIE,2020,93,"['comedy', 'music']",6.1
tm465408,Burning Cane,MOVIE,2019,77,['drama'],5.5
tm932595,A Babysitter's Guide to Monster Hunting,MOVIE,2020,94,"['fantasy', 'family', 'comedy']",5.4
tm454156,In Family I Trust,MOVIE,2019,94,"['romance', 'comedy', 'european']",6.2
tm889679,Roped,MOVIE,2020,90,"['drama', 'romance', 'family', 'comedy']",5.4
ts251560,Do Do Sol Sol La La Sol,SHOW,2020,60,"['comedy', 'drama', 'music', 'romance']",7.3
tm502151,A Remarkable Tale,MOVIE,2019,93,"['comedy', 'drama', 'european']",5.3
ts223242,Was It Love?,SHOW,2020,69,"['drama', 'comedy', 'romance']",7.1
ts268099,LEGO Marvel Avengers: Climate Conundrum,SHOW,2020,39,"['animation', 'family', 'action']",6.5
tm927286,Making The Witcher,MOVIE,2020,37,['documentation'],6.8
tm881162,Athlete A,MOVIE,2020,104,"['documentation', 'crime', 'sport']",7.6
tm319139,Saaho,MOVIE,2019,171,"['thriller', 'action', 'crime', 'drama', 'romance']",5.0
tm461159,Trouble,MOVIE,2019,88,"['action', 'family', 'comedy', 'music', 'animation']",5.8
tm305433,Rocko's Modern Life: Static Cling,MOVIE,2019,45,"['animation', 'comedy', 'family', 'fantasy', 'scifi', 'action']",6.9
tm980097,Holiday on Mars,MOVIE,2020,93,"['scifi', 'comedy']",2.7
tm485801,So My Grandma's a Lesbian!,MOVIE,2019,94,"['comedy', 'romance', 'european']",4.3
ts253722,Sing On!,SHOW,2020,36,"['reality', 'music']",6.4
ts268890,Lovestruck in the City,SHOW,2020,30,"['drama', 'romance']",7.6
tm835869,Jarhead: Law of Return,MOVIE,2019,103,['war'],5.6
ts114080,Twice Upon a Time,SHOW,2019,48,"['drama', 'romance', 'scifi', 'thriller', 'comedy']",6.2
ts251512,Immigration Nation,SHOW,2020,63,['documentation'],7.4
ts90356,Terrace House: Tokyo 2019-2020,SHOW,2019,45,"['reality', 'drama']",7.4
ts222325,Magical Andes,SHOW,2019,34,['documentation'],7.8
ts89291,Mythomaniac,SHOW,2019,46,"['comedy', 'drama']",6.8
ts225544,The Trials of Gabriel Fernandez,SHOW,2020,55,"['crime', 'documentation']",8.1
tm836662,Go!,MOVIE,2020,102,"['family', 'sport']",5.9
ts251618,Tiny Creatures,SHOW,2020,25,"['documentation', 'drama', 'family']",5.0
ts85451,45 RPM,SHOW,2019,57,"['drama', 'music']",7.1
tm457856,ReMastered: The Two Killings of Sam Cooke,MOVIE,2019,74,"['documentation', 'music']",7.2
ts226403,The Circle Brazil,SHOW,2020,50,['reality'],6.8
ts90902,Search: WWW,SHOW,2019,63,"['drama', 'comedy', 'family', 'romance']",7.8
tm464435,Grass Is Greener,MOVIE,2019,97,['documentation'],7.1
ts218176,The Big Show Show,SHOW,2020,26,"['comedy', 'family']",6.3
ts222380,Brotherhood,SHOW,2019,51,"['drama', 'action', 'crime', 'thriller']",7.5
ts236653,Cooked With Cannabis,SHOW,2020,35,['reality'],6.6
ts252166,Private Lives,SHOW,2020,67,"['crime', 'thriller', 'drama', 'action', 'comedy', 'romance']",6.6
tm823488,David Foster: Off the Record,MOVIE,2019,98,['documentation'],7.0
tm816992,Double World,MOVIE,2020,110,"['fantasy', 'action']",6.1
ts255809,Carmel: Who Killed Maria Marta?,SHOW,2020,58,"['documentation', 'crime']",7.0
ts237208,The Big Flower Fight,SHOW,2020,39,['reality'],7.4
ts88271,Flavorful Origins,SHOW,2019,12,['documentation'],7.6
ts256853,The King's Avatar,SHOW,2019,36,"['action', 'fantasy']",8.2
ts87320,Can You Hear Me?,SHOW,2019,23,"['comedy', 'drama']",7.6
tm451502,Kolaiyuthir Kaalam,MOVIE,2019,109,"['horror', 'thriller', 'drama']",2.6
tm884369,"Best Wishes, Warmest Regards: A Schitt's Creek Farewell",MOVIE,2020,44,['documentation'],8.6
tm454096,Only Mine,MOVIE,2019,87,"['drama', 'thriller']",4.6
tm850454,Tom Papa: You're Doing Great!,MOVIE,2020,60,['comedy'],7.2
ts251272,Skin Decision: Before and After,SHOW,2020,40,['reality'],5.8
tm814150,How I Became a Super Hero,MOVIE,2020,97,"['action', 'comedy', 'drama', 'fantasy', 'thriller']",5.8
ts90980,It's Bruno!,SHOW,2019,3,"['comedy', 'animation']",7.4
ts185885,Oktoberfest: Beer & Blood,SHOW,2020,48,"['drama', 'history', 'thriller']",6.8
tm864480,Unknown Origins,MOVIE,2020,96,"['crime', 'drama', 'thriller', 'comedy', 'action']",6.1
ts227412,Shaun the Sheep: Adventures from Mossy Bottom,SHOW,2020,12,"['animation', 'comedy', 'family']",8.1
ts91741,Three Days of Christmas,SHOW,2019,58,['drama'],6.8
tm518467,Dragon Rider,MOVIE,2020,91,"['animation', 'comedy', 'family', 'fantasy', 'action', 'european']",5.6
ts254293,The American Barbecue Showdown,SHOW,2020,43,['reality'],7.1
tm844250,Ala Vaikunthapurramuloo,MOVIE,2020,165,"['action', 'drama', 'comedy']",7.3
tm816593,"Frankenstein's Monster's Monster, Frankenstein",MOVIE,2019,32,['comedy'],5.8
ts251119,Hook,SHOW,2020,43,"['drama', 'romance', 'sport']",6.5
ts237111,Almost Happy,SHOW,2020,27,['comedy'],6.8
ts233530,Win the Wilderness: Alaska,SHOW,2020,59,"['documentation', 'reality']",6.9
tm366245,Drive,MOVIE,2019,147,"['thriller', 'crime', 'drama', 'action']",3.1
tm948100,Footfairy,MOVIE,2020,115,"['crime', 'thriller']",4.9
tm857399,Marc Maron: End Times Fun,MOVIE,2020,71,"['comedy', 'documentation']",6.8
tm941382,Stand by Me Doraemon 2,MOVIE,2020,96,"['scifi', 'animation', 'comedy', 'drama', 'family', 'fantasy']",7.5
tm571805,Otherhood,MOVIE,2019,100,['comedy'],6.1
tm931330,BLACKPINK: Light Up the Sky,MOVIE,2020,79,"['documentation', 'music']",7.3
ts351349,Street Food: Latin America,SHOW,2020,35,['documentation'],7.8
tm981863,Ammar,MOVIE,2020,90,['horror'],2.6
tm494731,Sextuplets,MOVIE,2019,97,['comedy'],4.4
tm470378,ReMastered: Devil at the Crossroads,MOVIE,2019,48,"['documentation', 'music']",7.0
tm1081074,Justine,MOVIE,2019,105,['drama'],6.7
ts105601,Archibald's Next Big Thing,SHOW,2019,23,"['family', 'fantasy', 'scifi', 'animation', 'comedy', 'action']",7.5
ts269844,Paava Kadhaigal,SHOW,2020,37,"['drama', 'family']",8.1
ts101874,Frontera Verde,SHOW,2019,41,"['crime', 'drama', 'thriller', 'scifi']",7.2
ts89656,The Legend of White Snake,SHOW,2019,46,"['drama', 'scifi', 'fantasy']",7.3
tm452962,Eye for an Eye,MOVIE,2019,107,"['drama', 'thriller', 'crime', 'action', 'european']",6.6
ts217389,Masaba Masaba,SHOW,2020,28,"['comedy', 'drama']",6.7
ts236332,Absurd Planet,SHOW,2020,20,['documentation'],3.9
ts85510,Rhythm + Flow,SHOW,2019,56,"['reality', 'music']",7.6
ts187386,My Perfect Landing,SHOW,2020,25,['family'],6.4
tm894619,Feel the Beat,MOVIE,2020,107,"['comedy', 'drama', 'family']",6.3
tm458893,"Oh, Ramona!",MOVIE,2019,109,"['comedy', 'romance', 'european']",4.8
tm897170,Furie,MOVIE,2019,98,"['thriller', 'drama', 'horror']",5.6
ts254767,"Whose Vote Counts, Explained",SHOW,2020,25,['documentation'],7.3
tm449590,Rattlesnake,MOVIE,2019,85,"['horror', 'thriller', 'crime', 'drama']",4.6
tm884581,Rich in Love,MOVIE,2020,104,"['comedy', 'romance', 'music']",6.0
ts104168,El Dragón: Return of a Warrior,SHOW,2019,45,"['action', 'drama']",6.8
ts221363,Criminal: Germany,SHOW,2019,44,"['drama', 'crime']",7.6
ts222049,Who Killed Malcolm X?,SHOW,2019,43,"['crime', 'history', 'documentation']",7.6
tm898262,Coven,MOVIE,2020,92,"['drama', 'history', 'thriller', 'horror', 'action']",6.4
tm462611,Ready to Mingle,MOVIE,2019,97,"['romance', 'comedy']",5.9
tm844513,M8 - When Death Rescues Life,MOVIE,2019,84,"['thriller', 'drama']",7.0
tm854876,Out of My League,MOVIE,2020,90,"['romance', 'comedy', 'drama', 'european']",6.1
ts237071,The Forest of Love: Deep Cut,SHOW,2020,40,"['drama', 'crime', 'horror', 'thriller']",6.8
tm987599,Best of Stand-up 2020,MOVIE,2020,76,['comedy'],5.4
tm462778,Jimmy Carr: The Best of Ultimate Gold Greatest Hits,MOVIE,2019,58,['comedy'],7.3
tm890660,The Paramedic,MOVIE,2020,94,"['thriller', 'action', 'crime', 'drama']",5.7
tm421560,Let's Dance,MOVIE,2019,109,"['drama', 'comedy', 'music', 'family']",5.9
tm857397,A Life of Speed: The Juan Manuel Fangio Story,MOVIE,2020,92,"['documentation', 'sport']",6.9
tm472766,Kardec,MOVIE,2019,110,['drama'],6.1
tm460360,4 latas,MOVIE,2019,105,"['comedy', 'drama', 'european']",5.9
tm973536,Kevin Hart: Zero F**ks Given,MOVIE,2020,69,['comedy'],6.0
ts191121,Reality Z,SHOW,2020,31,"['comedy', 'horror', 'scifi']",5.6
ts213232,Awake: The Million Dollar Game,SHOW,2019,38,['reality'],5.9
tm462660,Inhuman Kiss,MOVIE,2019,122,"['horror', 'drama', 'romance']",6.4
ts251378,Mystery Lab,SHOW,2020,26,"['comedy', 'family', 'documentation', 'animation']",7.4
ts218890,Drifting Dragons,SHOW,2020,24,"['animation', 'action', 'scifi', 'fantasy']",6.0
ts268592,Beyblade Burst Rise,SHOW,2019,23,"['action', 'scifi', 'thriller', 'animation', 'fantasy', 'sport']",6.0
ts88552,Go! Live Your Way,SHOW,2019,40,"['drama', 'romance', 'comedy', 'family']",6.7
ts87361,Back with the Ex,SHOW,2019,45,"['reality', 'comedy']",6.2
ts296153,Ashley Garcia: Genius in Love,SHOW,2020,29,['comedy'],6.7
tm946604,What We Wanted,MOVIE,2020,94,['drama'],5.9
tm514257,The Legacy of the Bones,MOVIE,2019,121,"['crime', 'thriller', 'european']",6.3
tm933826,Serious Men,MOVIE,2020,115,"['drama', 'comedy']",6.8
tm835432,Sky High,MOVIE,2020,121,"['action', 'crime', 'thriller', 'drama', 'european']",5.6
tm933447,Michael McIntyre: Showman,MOVIE,2020,62,['comedy'],7.1
tm453098,Svaha: The Sixth Finger,MOVIE,2019,122,"['thriller', 'crime', 'horror']",6.2
ts270465,SanPa: Sins of the Savior,SHOW,2020,60,"['documentation', 'history', 'crime']",7.8
tm886283,Legacy of Lies,MOVIE,2020,101,"['thriller', 'action']",5.0
ts214192,El Final del Paraíso,SHOW,2019,50,"['drama', 'action']",5.1
tm920096,Definition Please,MOVIE,2020,91,"['drama', 'comedy']",5.5
ts250871,The Business of Drugs,SHOW,2020,43,"['documentation', 'crime']",7.2
ts252141,Alien TV,SHOW,2020,24,"['family', 'animation', 'comedy']",6.1
ts87488,Malibu Rescue: The Series,SHOW,2019,24,"['comedy', 'family', 'action']",5.4
ts222606,Black Dog,SHOW,2019,80,"['drama', 'action']",7.6
tm475501,Wanda Sykes: Not Normal,MOVIE,2019,66,['comedy'],7.2
tm464888,Love Aaj Kal,MOVIE,2020,141,"['romance', 'comedy', 'drama']",6.8
tm880059,All Day and a Night,MOVIE,2020,121,['drama'],5.9
ts216744,Heroes of Goo Jit Zu,SHOW,2019,12,"['scifi', 'animation', 'action', 'comedy']",7.7
tm933639,Wish Upon a Unicorn,MOVIE,2020,93,"['fantasy', 'family']",5.3
tm675171,The Black Godfather,MOVIE,2019,118,"['documentation', 'music']",7.4
ts314648,The Witcher: A Look Inside the Episodes,SHOW,2020,6,['documentation'],7.1
ts214579,Dino Girl Gauko,SHOW,2019,9,"['fantasy', 'scifi', 'animation', 'comedy', 'family']",6.9
ts270742,Korean Pork Belly Rhapsody,SHOW,2020,48,['documentation'],7.8
ts228502,The Iliza Shlesinger Sketch Show,SHOW,2020,19,['comedy'],4.9
tm455410,Grand-Daddy Day Care,MOVIE,2019,91,"['comedy', 'family']",4.9
ts214462,The Queen and the Conqueror,SHOW,2020,46,"['drama', 'history']",6.5
ts104485,The Stranded,SHOW,2019,49,"['drama', 'action']",6.2
ts214280,You Cannot Hide,SHOW,2019,45,"['action', 'crime']",6.4
tm450673,The Last Laugh,MOVIE,2019,98,['comedy'],5.6
tm855827,Pete Davidson: Alive from New York,MOVIE,2020,49,['comedy'],6.1
tm1108868,Sin City,MOVIE,2019,101,"['thriller', 'drama']",3.1
tm812781,Katherine Ryan: Glitter Room,MOVIE,2019,65,['comedy'],6.7
ts88133,Well-Intended Love,SHOW,2019,45,"['drama', 'romance']",7.2
tm494531,Seventeen,MOVIE,2019,99,"['drama', 'european']",7.2
ts89361,The Idhun Chronicles,SHOW,2020,27,"['action', 'scifi', 'animation', 'fantasy']",5.3
ts268758,Mismatched,SHOW,2020,33,"['comedy', 'drama', 'romance']",5.5
tm912400,Jack Whitehall: I'm Only Joking,MOVIE,2020,58,['comedy'],6.6
tm465513,Bulletproof 2,MOVIE,2020,97,"['action', 'comedy', 'drama']",3.5
tm944331,Shawn Mendes: In Wonder,MOVIE,2020,83,"['documentation', 'music']",6.4
ts236769,"Coronavirus, Explained",SHOW,2020,23,['documentation'],7.6
tm823302,Alice Júnior,MOVIE,2019,90,"['romance', 'comedy', 'drama', 'animation']",6.8
tm496648,School Life,MOVIE,2019,111,"['drama', 'comedy', 'european']",6.5
tm430106,El Pepe: A Supreme Life,MOVIE,2019,74,['documentation'],7.1
ts306187,Family Reunion,SHOW,2019,29,"['comedy', 'family']",6.4
ts236182,Brews Brothers,SHOW,2020,28,"['comedy', 'drama']",5.1
ts231260,Last One Standing,SHOW,2019,36,"['thriller', 'drama', 'scifi']",6.8
ts188840,Seis Manos,SHOW,2019,27,"['crime', 'drama', 'fantasy', 'animation', 'action']",7.1
ts268648,Anitta: Made in Honório,SHOW,2020,30,"['documentation', 'music']",6.9
tm817542,Hikaru Utada Laughter in the Dark Tour 2018,MOVIE,2019,141,"['music', 'documentation', 'comedy']",8.2
tm918043,Raat Akeli Hai,MOVIE,2020,149,"['crime', 'thriller', 'drama']",7.3
tm454861,Patria,MOVIE,2019,89,"['documentation', 'history', 'war']",7.2
tm450698,The Ruthless,MOVIE,2019,111,"['crime', 'drama', 'european']",6.2
ts103935,Bolívar: Una lucha admirable,SHOW,2019,52,"['action', 'drama', 'romance']",7.3
tm889629,Lady Driver,MOVIE,2020,104,"['drama', 'sport']",5.7
tm895839,Under the Riccione Sun,MOVIE,2020,101,"['romance', 'comedy', 'drama']",5.5
ts89696,Tijuana,SHOW,2019,41,"['drama', 'crime']",6.9
ts190452,Stolen Away,SHOW,2020,48,"['thriller', 'action', 'crime', 'drama']",7.1
ts215869,Extreme Engagement,SHOW,2019,38,"['reality', 'documentation']",5.6
ts90280,Yankee,SHOW,2019,38,"['drama', 'crime']",5.8
tm474548,Good Sam,MOVIE,2019,90,"['romance', 'drama', 'comedy']",5.7
tm946718,Funny Boy,MOVIE,2020,109,['drama'],6.4
ts100354,Monzón: A Knockout Blow,SHOW,2019,45,"['sport', 'crime', 'drama', 'history']",7.9
ts88471,Girls from Ipanema,SHOW,2019,46,"['drama', 'romance']",7.8
tm466255,Kevin Hart: Irresponsible,MOVIE,2019,60,['comedy'],6.5
tm832903,Airplane Mode,MOVIE,2020,96,"['comedy', 'drama', 'romance']",5.1
tm450832,Paradise Beach,MOVIE,2019,93,"['action', 'thriller', 'crime', 'drama', 'european']",4.6
tm450462,Petta,MOVIE,2019,172,"['action', 'drama']",7.3
tm882887,LA Originals,MOVIE,2020,92,['documentation'],7.2
ts86928,The Crowned Clown,SHOW,2019,75,"['drama', 'action', 'history', 'romance']",8.0
tm960414,A California Christmas,MOVIE,2020,106,"['romance', 'comedy', 'drama']",5.8
ts90640,The Writer,SHOW,2019,37,"['drama', 'crime']",8.2
tm945168,Secrets of the Saqqara Tomb,MOVIE,2020,113,"['documentation', 'history']",7.2
ts84639,revisions,SHOW,2019,23,"['animation', 'action', 'scifi']",5.9
ts251094,Indian Matchmaking,SHOW,2020,36,"['reality', 'documentation', 'romance']",6.2
tm466954,Alien Warfare,MOVIE,2019,88,"['action', 'scifi', 'thriller']",2.6
ts86940,COMEDIANS of the world,SHOW,2019,30,['comedy'],6.5
ts89315,Huge in France,SHOW,2019,31,['comedy'],6.7
tm413558,Funan,MOVIE,2019,82,"['drama', 'history', 'war', 'animation', 'european']",6.8
ts87698,Examination of Conscience,SHOW,2019,52,"['documentation', 'crime', 'history']",7.8
tm679284,The Knight Before Christmas,MOVIE,2019,92,"['comedy', 'drama', 'fantasy', 'romance']",5.5
tm925858,Black Beach,MOVIE,2020,115,"['drama', 'fantasy', 'action', 'thriller']",5.6
tm972010,Hospital,MOVIE,2020,89,"['horror', 'thriller']",3.1
tm483420,Ella Fitzgerald: Just One of Those Things,MOVIE,2019,89,"['documentation', 'music']",6.9
ts91034,Leila,SHOW,2019,46,"['scifi', 'war', 'drama']",4.9
tm821164,Enter the Anime,MOVIE,2019,58,['documentation'],2.6
tm514494,Offering to the Storm,MOVIE,2020,139,"['crime', 'thriller', 'european']",6.2
ts87489,Trigger Warning with Killer Mike,SHOW,2019,26,"['documentation', 'comedy']",6.9
tm825102,Our Planet: Behind the Scenes,MOVIE,2019,63,['documentation'],8.3
ts217045,Levius,SHOW,2019,25,"['animation', 'action', 'scifi']",6.9
ts235979,The Victims' Game,SHOW,2020,59,"['drama', 'crime', 'thriller']",7.3
ts88169,Possessed,SHOW,2019,64,"['thriller', 'drama', 'comedy', 'crime', 'horror', 'romance']",6.7
ts256297,The Devil Punisher,SHOW,2020,70,"['scifi', 'fantasy', 'romance']",5.8
tm932609,The Binding,MOVIE,2020,93,"['horror', 'thriller', 'drama']",4.8
tm447755,Back of the Net,MOVIE,2019,86,"['drama', 'family', 'comedy']",5.1
tm448767,Knock Down the House,MOVIE,2019,86,['documentation'],7.2
tm462277,Romeo Akbar Walter,MOVIE,2019,139,"['thriller', 'action', 'drama']",6.6
ts252661,La Línea: Shadow of Narco,SHOW,2020,30,"['documentation', 'crime']",6.4
tm970327,Seven,MOVIE,2019,113,['drama'],7.3
tm814894,Parchís: the Documentary,MOVIE,2019,105,"['documentation', 'music']",6.8
ts256606,Trial 4,SHOW,2020,55,"['documentation', 'crime']",7.4
tm843276,Memories of a Teenager,MOVIE,2019,93,['drama'],6.5
tm949267,Notes for My Son,MOVIE,2020,83,['drama'],6.4
tm919106,Rising Phoenix,MOVIE,2020,105,"['documentation', 'sport']",8.1
tm494847,Made in China,MOVIE,2019,128,"['comedy', 'drama', 'romance', 'thriller', 'crime', 'european']",6.2
ts254817,A Perfect Crime,SHOW,2020,43,"['documentation', 'crime']",7.3
ts215166,Scams,SHOW,2019,24,"['action', 'crime', 'drama']",6.4
tm931436,Welcome to Sudden Death,MOVIE,2020,80,['action'],4.3
tm943718,Operation Christmas Drop,MOVIE,2020,95,"['romance', 'family', 'comedy']",5.8
ts251621,World's Most Wanted,SHOW,2020,47,"['documentation', 'crime']",7.1
tm837690,Eeb Allay Ooo!,MOVIE,2020,97,"['drama', 'comedy']",7.2
tm484989,The Influence,MOVIE,2019,99,"['documentation', 'horror', 'european']",4.6
ts216513,The Healing Powers of Dude,SHOW,2020,25,"['family', 'fantasy', 'action', 'comedy', 'drama']",6.4
tm879609,Brave Blue World,MOVIE,2019,50,['documentation'],6.7
tm897418,DNA,MOVIE,2020,90,"['drama', 'history']",5.9
tm863890,Rising High,MOVIE,2020,94,"['comedy', 'drama']",5.9
tm420181,Spelling the Dream,MOVIE,2020,82,['documentation'],6.9
tm847623,Rogue Warfare: Death of a Nation,MOVIE,2020,103,"['war', 'action']",3.3
tm925218,Monster Run,MOVIE,2020,104,"['fantasy', 'scifi', 'thriller', 'action', 'drama']",5.2
ts188991,Someone Has to Die,SHOW,2020,50,"['drama', 'thriller', 'crime']",6.3
ts90511,Crime Diaries: Night Out,SHOW,2019,44,['crime'],7.3
tm977464,Youth v Gov,MOVIE,2020,110,['documentation'],6.7
ts191285,The Prince of Tennis,SHOW,2019,45,"['drama', 'sport']",7.6
tm946360,Really Love,MOVIE,2020,95,"['romance', 'drama']",6.1
tm984935,Rhys Nicholson: Live at the Athenaeum,MOVIE,2020,65,['comedy'],7.5
tm917325,Dragons: Rescue Riders: Secrets of the Songwing,MOVIE,2020,45,"['animation', 'action', 'comedy', 'family', 'fantasy']",5.0
tm838954,Wira,MOVIE,2019,108,"['action', 'drama']",6.3
